ppo_delay,fixed_delay,ppo_queue,fixed_queue,ppo_throughput,fixed_throughput,ppo_stops,fixed_stops,ppo_pressure,fixed_pressure
0.23276133663711254,0.008224088717836087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1718177185700013,0.0027718621517680564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17290829868316746,0.007881119205860876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14608098419851687,0.00642731041023048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11151667685892801,0.006157409601106889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11745535803359472,0.0039808704024802966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23601497455760487,0.00553264339993087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.197539979297336,0.008388074309596538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15455198321444671,0.002249908163092118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.17628410366817687,0.007972731420378798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1459838634527973,0.003757533129164936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1393256303211145,0.004765353065184552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32464832722137976,0.009001554468075157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3315769979926353,0.0055954559474513665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3060610103645344,0.0040502853945247885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2805878197056045,0.002151991584841917,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24198627453888363,0.00047468837852671086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.30902573208419315,0.002483520957009766,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.2554379051949981,0.0041322685142151094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2083427604389874,0.005278142237811978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14771380585608312,0.09590985656886108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11064185154930618,0.07982459051784985,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.08347592269477576,0.0678017965225679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21233660190493397,0.051354175921349055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2074959799129287,0.037071808115367144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14673154515532746,0.021356633657463986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1030760623837496,0.08968723183185645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06703431506920295,0.11387378644536761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07640580209848225,0.13571067895985534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.21042293467298565,0.16031609421806703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.1679093509576101,0.18492150947627872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15013788199049596,0.20850668600445632,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12777731920040544,0.2327857031836137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.12194418045247546,0.2573911184418254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10691048789312331,0.28162523841880904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19510902410050895,0.30623065367702074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1814992396225406,0.33083606893523243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1647282904486704,0.35544148419344423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.417340277956028,0.38004689945165593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3734419031513024,0.4046523147098676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31947737684673533,0.4292577299680793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2707057136734344,0.453863145226291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2209306387829959,0.4784685604845027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.28020074235063985,0.5030739757427145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2156397966968529,0.5276793910009261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.19733332520156865,0.5522848062591379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14932739026987177,0.5768902215173496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.14225833045782257,0.6014956367755613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21458710901788342,0.626101052033773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.20295603927147507,0.6507064672919847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.18783747172690424,0.6753118825501965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.15828588783668102,0.6999172978084081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16398909764485742,0.7245227130666199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2471411567853493,0.7491281283248316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.21636972486303846,0.7737335435830432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17245688190731961,0.7983389588412549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1843347663782379,0.8229443740994666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.12176008912170722,0.8475497893576782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
